headline,link,date,snippet,keyword
Nicaragua mulls state control over leadership of private banks,https://www.reuters.com/world/americas/nicaragua-mulls-state-control-over-leadership-private-banks-2024-12-23/,,,Repression
China's Dahua Technology to exit projects in Xinjiang,https://www.reuters.com/technology/chinas-dahua-technology-exit-projects-xinjiang-2024-12-23/,,,Repression
New York man pleads guilty in Chinese 'secret police station' case,https://www.reuters.com/world/us/new-york-man-pleads-guilty-chinese-secret-police-station-case-2024-12-18/,,,Repression
"Canada imposes sanctions on five Venezuelan officials, including top judge",https://www.reuters.com/world/americas/canada-imposes-sanctions-five-venezuelan-officials-2024-12-17/,,,Repression
Russian prosecutors seek jail terms of nearly six years for three of Navalny's lawyers,https://www.reuters.com/world/europe/russian-prosecutors-seek-jail-terms-nearly-six-years-three-navalnys-lawyers-2024-12-17/,,,Repression
China's Hikvision says it exits five contracts in Xinjiang,https://www.reuters.com/world/china/chinas-hikvision-says-it-exits-five-contracts-xinjiang-2024-12-13/,,,Repression
"Russia to further tighten rules on earnings of 'foreign agents', lawmaker says",https://www.reuters.com/world/europe/russia-further-tighten-rules-earnings-foreign-agents-lawmaker-says-2024-12-13/,,,Repression
"Canada sanctions 8 Chinese officials, citing human rights violations",https://www.reuters.com/world/canada-sanctions-8-chinese-officials-citing-human-rights-violations-2024-12-10/,,,Repression
Poland protests over damage to monuments in Russia,https://www.reuters.com/world/europe/poland-protests-over-damage-monuments-russia-2024-12-10/,,,Repression
U.S. imposes trade restrictions on two Chinese firms over human rights,https://www.reuters.com/world/us-imposes-trade-restrictions-two-chinese-firms-over-human-rights-2024-12-10/,,,Repression
"Georgia's president says she talked with Trump, Macron about 'stolen election'",https://www.reuters.com/world/europe/georgias-president-says-she-talked-with-trump-macron-about-stolen-election-2024-12-07/,,,Repression
Georgian opposition figures arrested as pro-EU protests continue,https://www.reuters.com/world/europe/georgian-opposition-leader-beaten-unconscious-detained-by-police-party-says-2024-12-04/,,,Repression
"Kurdish pupils denied language lessons in Turkey amid wider curbs, families say",https://www.reuters.com/world/middle-east/kurdish-pupils-denied-language-lessons-turkey-amid-wider-curbs-families-say-2024-12-04/,,,Repression
Senegal seeks answers 80 years after French massacre of African soldiers,https://www.reuters.com/world/africa/senegal-seeks-answers-80-years-after-french-massacre-african-soldiers-2024-12-01/,,,Repression
Russian court sentences lawyer to seven years in prison over Ukraine war comments,https://www.reuters.com/world/europe/russian-court-sentences-defence-lawyer-seven-years-prison-over-ukraine-war-2024-11-28/,,,Repression
U.S. imposing sanctions on 21 top Venezuela officials over election crackdown,https://www.reuters.com/world/americas/us-imposing-sanctions-21-top-venezuela-officials-over-election-crackdown-2024-11-27/,,,Repression
"After Vatican visit, Blinken praises Pope Francis's work on LGBTQ rights",https://www.reuters.com/world/after-vatican-visit-blinken-praises-pope-franciss-work-lgbtq-rights-2024-11-27/,,,Repression
Nicaraguan lawmakers pass bill forcing local banks to ignore foreign sanctions,https://www.reuters.com/world/americas/nicaraguan-lawmakers-pass-bill-block-foreign-sanctions-2024-11-25/,,,Repression
Belarusian leader Lukashenko pardons 32 people jailed for 'extremism',https://www.reuters.com/world/europe/belarusian-leader-lukashenko-pardons-32-people-jailed-extremism-2024-11-21/,,,Repression
ICC sentences Malian Islamist to 10 years over Timbuktu repression,https://www.reuters.com/world/africa/icc-sentences-malian-islamist-10-years-over-timbuktu-repression-2024-11-20/,,,Repression
'Hong Kong 47': Reaction to jailings of democrats in landmark national security trial,https://www.reuters.com/world/china/hong-kong-47-reaction-jailings-democrats-landmark-national-security-trial-2024-11-19/,,,Repression
Mauritius opposition leader Ramgoolam appointed PM after landslide election win,https://www.reuters.com/world/africa/mauritius-opposition-wins-626-votes-election-commission-says-2024-11-12/,,,Repression
"FIFA must halt Saudi World Cup bid due to human rights issues, says Amnesty",https://www.reuters.com/sports/fifa-must-halt-saudi-world-cup-bid-due-human-rights-issues-says-amnesty-2024-11-11/,,,Repression
"Trump's team keen to unite anti-dictatorship exiles, Nicaragua dissident says",https://www.reuters.com/world/americas/trumps-team-keen-unite-anti-dictatorship-exiles-nicaragua-dissident-says-2024-11-07/,,,Repression
"Russia to curb income of 'foreign agents' and those who leave, lawmaker says",https://www.reuters.com/world/europe/russia-curb-income-foreign-agents-those-who-leave-lawmaker-says-2024-11-07/,,,Repression
Moldova's Sandu promises to bring change after narrow runoff win,https://www.reuters.com/world/europe/moldovas-sandu-says-she-will-press-change-after-narrow-runoff-win-2024-11-04/,,,Repression
"UN urges probe of killings in Bangladesh protests, minority protection",https://www.reuters.com/world/asia-pacific/un-urges-probe-killings-bangladesh-protests-minority-protection-2024-10-30/,,,Repression
"Chinese hacking is biggest state cyber threat to Canada, spy agency says",https://www.reuters.com/technology/cybersecurity/chinese-hacking-is-biggest-state-cyber-threat-canada-spy-agency-says-2024-10-30/,,,Repression
Uyghur rights body meets in Bosnia under tight security over threats,https://www.reuters.com/world/europe/uyghur-rights-body-meets-bosnia-under-tight-security-over-threats-2024-10-29/,,,Repression
US policy toward Cuba hangs in balance as presidential election looms,https://www.reuters.com/world/us-policy-toward-cuba-hangs-balance-presidential-election-looms-2024-10-28/,,,Repression
Venezuelan authorities reject accusation of local opposition leader's murder,https://www.reuters.com/world/americas/venezuela-opposition-party-says-local-leader-state-custody-found-dead-2024-10-25/,,,Repression
"West blasts China on rights, China responds: What about Gaza?",https://www.reuters.com/world/west-blasts-china-rights-china-responds-what-about-gaza-2024-10-22/,,,Repression
Kremlin says Moldova's elections were not free and results raise questions,https://www.reuters.com/world/europe/kremlin-says-moldovas-elections-were-not-free-results-raise-many-questions-2024-10-21/,,,Repression
"Senior Tanzanian opposition party official abducted and seriously injured, party says",https://www.reuters.com/world/africa/senior-tanzanian-opposition-party-official-abducted-seriously-injured-party-says-2024-10-20/,,,Repression
Poland's Tusk vows to defend EU border amid asylum row,https://www.reuters.com/world/europe/polands-tusk-says-future-liberal-democracy-hinges-migration-policy-2024-10-16/,,,Repression
"Venezuela cancels passports of dozens of activists and journalists, FT reports",https://www.reuters.com/world/americas/venezuela-cancels-passports-dozens-activists-journalists-ft-reports-2024-10-12/,,,Repression
Ukraine investigates death of journalist in Russian detention,https://www.reuters.com/world/europe/ukraine-investigates-death-journalist-russian-detention-2024-10-11/,,,Repression
"In Russia, Ukrainian move to ban Moscow-linked church stirs anger",https://www.reuters.com/world/europe/russia-ukrainian-move-ban-moscow-linked-church-stirs-anger-2024-10-11/,,,Repression
"CIA expands online recruitment of informants to China, Iran, North Korea",https://www.reuters.com/world/us/cia-expands-online-recruitment-informants-china-iran-north-korea-2024-10-02/,,,Repression
Blinken urges Maduro engage in dialogue with Venezuela's opposition,https://www.reuters.com/world/americas/blinken-calls-maduro-engage-dialogue-with-venezuelas-opposition-2024-09-26/,,,Repression
Freed Russian prisoners urge action as UN expert condemns worsening repression,https://www.reuters.com/world/europe/russian-repression-worsens-un-expert-says-voicing-fears-political-prisoners-2024-09-24/,,,Repression
War comes home to Russia in tranquil lakeside town,https://www.reuters.com/world/europe/war-comes-home-russia-tranquil-lakeside-town-2024-09-24/,,,Repression
Venezuelan mother begs for safe return of son caught in post-election crackdown,https://www.reuters.com/world/americas/venezuelan-mother-begs-safe-return-son-caught-post-election-crackdown-2024-09-23/,,,Repression
Syria's Assad appoints a new cabinet,https://www.reuters.com/world/middle-east/syrias-assad-appoints-new-cabinet-2024-09-23/,,,Repression
US officials meet Sikh activists ahead of Biden-Modi meeting,https://www.reuters.com/world/us/us-officials-meet-sikh-activists-ahead-biden-modi-meeting-2024-09-20/,,,Repression
Venezuela rejects UN report criticizing opposition crackdown,https://www.reuters.com/world/americas/venezuela-rejects-un-report-criticizing-opposition-crackdown-2024-09-20/,,,Repression
Cuban dissident leader wins Norwegian human rights award,https://www.reuters.com/world/cuban-dissident-leader-wins-norwegian-human-rights-award-2024-09-19/,,,Repression
US issues fresh Iran sanctions over alleged human rights violations,https://www.reuters.com/world/middle-east/us-issues-fresh-iran-sanctions-over-alleged-human-rights-violations-2024-09-18/,,,Repression
"Venezuela ramped up repression after disputed vote, UN says",https://www.reuters.com/world/americas/venezuela-ramped-up-repressive-tactics-over-election-un-mission-2024-09-17/,,,Repression
Syria's Assad names ex-minister Jalali to form cabinet,https://www.reuters.com/world/middle-east/syrias-assad-names-ex-minister-jalali-form-cabinet-2024-09-14/,,,Repression
Sister of Belarus protest leader Maria Kalesnikava says she's starving in prison,https://www.reuters.com/world/europe/sister-belarus-protest-leader-maria-kalesnikava-says-shes-starving-prison-2024-09-13/,,,Repression
US imposes sanctions on 16 Venezuelan officials linked to Maduro,https://www.reuters.com/world/americas/us-imposes-sanctions-16-venezuelan-officials-linked-maduro-2024-09-12/,,,Repression
Spain to ignore lower house's recognition of Venezuelan opposition,https://www.reuters.com/world/spain-ignore-lower-houses-recognition-venezuelan-opposition-2024-09-11/,,,Repression
"Abducted Tanzanian opposition official found dead, acid poured on face",https://www.reuters.com/world/africa/abducted-tanzanian-opposition-offical-found-dead-acid-poured-face-2024-09-09/,,,Repression
Venezuela opposition leader Machado wants US to do 'much more' on election dispute,https://www.reuters.com/world/americas/us-should-do-much-more-amid-venezuela-election-dispute-opposition-leader-machado-2024-09-05/,,,Repression
"Venezuela AG received affidavit from opposition leader, lawyer says",https://www.reuters.com/world/americas/lawyer-venezuela-opposition-leader-gonzalez-says-ag-would-not-receive-writ-2024-09-04/,,,Repression
Lukashenko pardons third batch of jailed opponents in Belarus,https://www.reuters.com/world/europe/belaruss-lukashenko-pardons-30-more-people-convicted-over-protests-2024-09-04/,,,Repression
Venezuela's newest news agency says AI anchors protect reporters amid government crackdown,https://www.reuters.com/world/americas/venezuelas-newest-news-agency-says-ai-anchors-protect-reporters-amid-government-2024-09-02/,,,Repression
More than 80 teenagers arrested in Venezuela's post-election protests released from prison,https://www.reuters.com/world/americas/least-40-teenagers-arrested-venezuelas-post-election-protests-released-prison-2024-09-01/,,,Repression
Frustration deepens two years after UN report on China abuses,https://www.reuters.com/world/china/frustration-deepens-two-years-after-un-report-china-abuses-2024-08-31/,,,Repression
"Venezuela's Machado says peaceful protests, external pressure could still oust Maduro",https://www.reuters.com/world/americas/venezuelas-machado-says-peaceful-protests-external-pressure-could-still-oust-2024-08-27/,,,Repression
"Exclusive: US drafts list of 60 Venezuelans for possible sanctions over election, sources say",https://www.reuters.com/world/americas/us-drafts-list-60-venezuelans-possible-sanctions-over-election-sources-say-2024-08-21/,,,Repression
Lukashenko frees Belarus union leader and TV journalist in new prisoner release,https://www.reuters.com/world/europe/belarus-frees-union-leader-tv-journalist-new-prisoner-release-2024-08-21/,,,Repression
Scores in central Serbia rally against Rio Tinto's lithium project,https://www.reuters.com/world/europe/scores-central-serbia-rally-against-rio-tintos-lithium-project-2024-08-19/,,,Repression
Venezuela legislators approve law to regulate NGOs,https://www.reuters.com/world/americas/venezuela-legislators-approve-law-regulate-ngos-2024-08-15/,,,Repression
"Venezuela opposition still aiming for recognition of election win, but options narrow",https://www.reuters.com/world/americas/venezuela-opposition-still-aiming-recognition-election-win-options-narrow-2024-08-15/,,,Repression
New York man accused of being Egyptian agent pleads guilty to lesser charge,https://www.reuters.com/legal/new-york-man-accused-being-egyptian-agent-pleads-guilty-lesser-charge-2024-08-14/,,,Repression
"Insight: Some US Sikhs fear Modi government is threatening, surveilling and doxxing them",https://www.reuters.com/world/some-us-sikhs-fear-modi-government-is-threatening-surveilling-doxxing-them-2024-08-12/,,,Repression
Venezuela's Maduro blocks X access in country for 10 days,https://www.reuters.com/world/americas/venezuelas-maduro-signs-decree-blocking-x-access-10-days-2024-08-08/,,,Repression
"Nobel laureate Yunus takes charge of Bangladesh, hopes to heal strife-torn country",https://www.reuters.com/world/asia-pacific/bangladesh-awaits-installation-interim-government-after-weeks-strife-2024-08-08/,,,Repression
Bangladesh Nobel laureate Muhammad Yunus takes charge of caretaker government,https://www.reuters.com/world/asia-pacific/bangladesh-nobel-laureate-muhammad-yunus-takes-charge-caretaker-government-2024-08-08/,,,Repression
Chile's president rejects Maduro's claim to victory in Venezuela,https://www.reuters.com/world/americas/chiles-president-rejects-maduros-claim-victory-venezuela-2024-08-07/,,,Repression
Chinese academic convicted of acting as foreign agent in US,https://www.reuters.com/legal/chinese-academic-convicted-acting-foreign-agent-us-2024-08-06/,,,Repression
Venezuela launches investigation against opposition leaders amid protest crackdown,https://www.reuters.com/world/americas/maduro-security-forces-round-up-venezuelans-involved-protests-operation-knock-2024-08-05/,,,Repression
Anti-war Russian pianist dies in prison after hunger strike,https://www.reuters.com/world/europe/anti-war-russian-pianist-dies-prison-after-hunger-strike-2024-08-05/,,,Repression
"Exclusive: US, European lawmakers jointly condemn Venezuela's handling of election",https://www.reuters.com/world/americas/us-european-lawmakers-jointly-condemn-venezuelas-handling-election-2024-08-02/,,,Repression
Venezuelans protest as observers say presidential vote undemocratic,https://www.reuters.com/world/americas/venezuela-ruling-party-opposition-rally-supporters-election-dispute-2024-07-30/,,,Repression
"US accuses Venezuela of election manipulation, leaves door open to sanctions",https://www.reuters.com/world/us-accuses-venezuela-electoral-manipulation-repression-2024-07-29/,,,Repression
Opposition seeks voting tallies in contested Venezuela presidential race,https://www.reuters.com/world/americas/opposition-seeks-voting-tallies-contested-venezuela-presidential-race-2024-07-29/,,,Repression
Chinese spy or counterrevolutionary? Foreign agent trial begins in Brooklyn,https://www.reuters.com/legal/trial-begins-us-citizen-accused-acting-chinese-agent-2024-07-29/,,,Repression
Khamenei officially endorses relative moderate as Iran's president,https://www.reuters.com/world/middle-east/khamenei-officially-endorses-relative-moderate-irans-president-2024-07-28/,,,Repression
"US may 'calibrate' Venezuela sanctions policy post-election, officials say",https://www.reuters.com/world/americas/us-may-calibrate-venezuela-sanctions-policy-post-election-officials-say-2024-07-26/,,,Repression
"Venezuela candidates close campaigns, opposition trusts military to back result",https://www.reuters.com/world/americas/venezuela-opposition-sees-military-ensuring-respect-vote-results-2024-07-25/,,,Repression
US warns Venezuela's Maduro of need for free election on Sunday,https://www.reuters.com/world/americas/us-warns-venezuelas-maduro-need-free-election-sunday-2024-07-25/,,,Repression
Venezuela opposition leader's security chief arrested days before election,https://www.reuters.com/world/americas/security-chief-venezuelan-opposition-leader-machado-arrested-days-before-2024-07-17/,,,Repression
Rights veteran compares Russian justice to Nazis as court upholds his jail sentence,https://www.reuters.com/world/europe/jailed-russian-rights-veteran-orlov-denounces-mass-repression-court-hearing-2024-07-11/,,,Repression
Burkina Faso junta adopts draft law to criminalise homosexuality,https://www.reuters.com/world/africa/burkina-faso-junta-adopts-draft-law-criminalise-homosexuality-2024-07-11/,,,Repression
"Focus: Deja-vu? In Olympics push, France ramps up war on fakes",https://www.reuters.com/world/europe/deja-vu-olympics-push-france-ramps-up-war-fakes-2024-07-09/,,,Repression
Explainer: Iran's president-elect has limited ability to bring change,https://www.reuters.com/world/middle-east/irans-president-elect-has-limited-ability-bring-change-2024-07-09/,,,Repression
"Belarus frees 10 political prisoners but 1,400 remain, rights group says",https://www.reuters.com/world/europe/belarus-frees-10-political-prisoners-1400-remain-rights-group-says-2024-07-04/,,,Repression
"Hong Kong commercial law hub allure damaged by foreign judges row, lawyers say",https://www.reuters.com/world/china/hong-kong-commercial-law-hub-allure-damaged-by-foreign-judges-row-lawyers-say-2024-07-02/,,,Repression
"Detention of Imran Khan violates international law, UN working group says",https://www.reuters.com/world/asia-pacific/former-pakistani-prime-minister-khan-arbitrarily-detained-says-un-working-group-2024-07-01/,,,Repression
Iran’s presidential election dominated by Khamenei loyalists,https://www.reuters.com/world/middle-east/irans-presidential-election-dominated-by-khamenei-loyalists-2024-06-25/,,,Repression
Exiled chief rabbi says Russia neglects terror threat by focusing on repression,https://www.reuters.com/world/europe/exiled-chief-rabbi-says-russia-neglects-terror-threat-by-focusing-repression-2024-06-24/,,,Repression
Hong Kong uses new national security law against exiled activists,https://www.reuters.com/world/asia-pacific/hong-kong-uses-new-national-security-law-against-exiled-activists-2024-06-12/,,,Repression
Russia threatens former chess champion Kasparov with criminal charges,https://www.reuters.com/world/europe/russia-threatens-former-chess-champion-kasparov-with-criminal-charges-2024-06-02/,,,Repression
Samsung Electronics' union threatens first ever walkout next week,https://www.reuters.com/world/asia-pacific/union-samsung-electronics-south-korea-declares-strike-2024-05-29/,,,Repression
US announces measures to give Cuban small business a boost,https://www.reuters.com/world/americas/us-announces-measures-help-cuban-small-business-2024-05-28/,,,Repression
"EU adds 19 Russians, Russian federal penitentiary to sanctions list",https://www.reuters.com/world/europe/eu-adds-19-russians-russian-federal-penitentiary-sanctions-list-2024-05-27/,,,Repression
Japan’s new widowmaker trade may have shorter life,https://www.reuters.com/breakingviews/japans-new-widowmaker-trade-may-have-shorter-life-2024-05-23/,,,Repression
UK defence minister says China working to supply lethal aid to Russia,https://www.reuters.com/world/uk-defence-minister-says-china-working-supply-lethal-aid-russia-2024-05-22/,,,Repression
China sanctions ex-US lawmaker and supporter of Taiwan,https://www.reuters.com/world/china-imposes-sanctions-ex-us-lawmaker-mike-gallagher-2024-05-21/,,,Repression
"Vatican wants to upgrade relations with China, top cardinal says",https://www.reuters.com/world/vatican-wants-upgrade-relations-with-china-top-cardinal-says-2024-05-21/,,,Repression
"US imposes sanctions on Nicaragua over repression, migrant smuggling",https://www.reuters.com/world/americas/us-imposes-visa-restrictions-other-penalties-nicaraguan-government-2024-05-15/,,,Repression
Director Mohammad Rasoulof flees Iran ahead of Cannes premiere,https://www.reuters.com/world/middle-east/director-mohammad-rasoulof-flees-iran-ahead-cannes-premiere-2024-05-13/,,,Repression
"Forget market angst, just 'KISS' and make up: Mike Dolan",https://www.reuters.com/markets/forget-market-angst-just-kiss-make-up-mike-dolan-2024-05-10/,,,Repression
Chad declares interim president Deby winner of disputed vote,https://www.reuters.com/world/africa/chad-opposition-leader-masra-claims-victory-may-6-presidential-election-2024-05-09/,,,Repression
"US, most EU nations to boycott Putin's inauguration over Ukraine war",https://www.reuters.com/world/europe/france-sends-envoy-putin-inauguration-berlin-boycotts-2024-05-06/,,,Repression
US blasts Cuban gov't sentencing of protesters as 'unconscionable' and 'outrageous',https://www.reuters.com/world/us-blasts-cuban-govt-sentencing-protesters-unconscionable-outrageous-2024-04-30/,,,Repression
Explainer: Expiration of US oil license to Venezuela to impose a ceiling on output growth,https://www.reuters.com/markets/commodities/expiration-us-oil-license-venezuela-impose-ceiling-output-growth-2024-04-17/,,,Repression
Catalonia's Puigdemont says pro-independence party close to taking back control of region,https://www.reuters.com/world/europe/catalonias-puigdemont-says-pro-independence-party-close-taking-back-control-2024-04-16/,,,Repression
What options does Israel have to strike back at Iran?,https://www.reuters.com/world/middle-east/what-options-does-israel-have-strike-back-iran-2024-04-16/,,,Repression
Iraqi leader calls for restraint in Middle East during Washington visit,https://www.reuters.com/world/middle-east/iraqs-deputy-prime-minister-us-meeting-calls-regional-restraint-2024-04-15/,,,Repression
"Exclusive: Russia and China trade new copper disguised as scrap to skirt taxes, sanctions",https://www.reuters.com/markets/commodities/russia-china-trade-new-copper-disguised-scrap-skirt-taxes-sanctions-2024-04-15/,,,Repression
Spanish league player suspended after confronting racist abuser,https://www.reuters.com/sports/soccer/getafe-hit-with-three-match-partial-stand-closure-after-racist-abuse-2024-04-03/,,,Repression
US to impose new visa curbs on Hong Kong officials over rights crackdown,https://www.reuters.com/legal/government/us-impose-new-visa-curbs-hong-kong-officials-over-rights-crackdown-2024-03-30/,,,Repression
US to impose new visa curbs on Hong Kong officials over rights crackdown,https://www.reuters.com/world/us-says-imposing-new-visa-curbs-hong-kong-officials-over-rights-crackdown-2024-03-29/,,,Repression
Argentines commemorate coup as Milei sows doubt about dictatorship past,https://www.reuters.com/world/americas/argentines-commemorate-coup-milei-sows-doubt-about-dictatorship-past-2024-03-24/,,,Repression
New Hong Kong security law comes into force amid fears for freedoms,https://www.reuters.com/world/asia-pacific/new-hong-kong-national-security-law-comes-into-force-amid-international-2024-03-22/,,,Repression
Venezuela opposition leader Machado picks Corina Yoris as successor for presidential run,https://www.reuters.com/world/americas/venezuela-opposition-leader-machado-names-corina-yoris-successor-election-2024-03-22/,,,Repression
Nobel prize winners demand release of Belarusian political prisoners,https://www.reuters.com/world/europe/nobel-prize-winners-demand-release-belarusian-political-prisoners-2024-03-20/,,,Repression
UN says Russia consolidates control of occupied Ukraine with ‘climate of fear’,https://www.reuters.com/world/europe/un-says-russia-consolidates-control-occupied-ukraine-with-climate-fear-2024-03-20/,,,Repression
Russian journalists jailed for 5-1/2 years for alleged extremist ties to Navalny,https://www.reuters.com/world/europe/russian-journalists-jailed-5-12-years-over-navalny-links-2025-04-15/,,,Extremist group
Canadian wanted for 2008 Mumbai attacks arrives in India after US extradition,https://www.reuters.com/world/india/canadian-wanted-2008-mumbai-attacks-arrives-india-after-us-extradition-2025-04-10/,,,Extremist group
Russian prosecutors seek nearly six years in jail for four journalists accused of extremism,https://www.reuters.com/world/europe/russian-prosecutors-seek-nearly-six-years-jail-four-journalists-accused-2025-04-10/,,,Extremist group
"Trump administration food aid cuts put millions at risk, aid sources say",https://www.reuters.com/world/remaining-afghanistan-yemen-aid-hit-by-new-trump-administration-cuts-sources-say-2025-04-07/,,,Extremist group
Russian Jehovah's Witness jailed for managing extremist 'cells',https://www.reuters.com/world/europe/russian-jehovahs-witness-jailed-managing-extremist-cells-2025-04-03/,,,Extremist group
"Singapore detains two teenagers, one over plan to shoot mosques, other planned to join Islamic State",https://www.reuters.com/world/asia-pacific/singapore-detains-two-teenagers-one-over-plan-shoot-mosques-other-planned-join-2025-04-02/,,,Extremist group
"Trump's firings of federal workers with DEI jobs were illegal, complaint claims",https://www.reuters.com/world/us/trumps-firings-federal-workers-with-dei-jobs-were-illegal-complaint-claims-2025-03-26/,,,Extremist group
Ethiopia's army says it killed more than 300 Fano militiamen in two days of fighting,https://www.reuters.com/world/africa/ethiopias-army-says-it-killed-more-than-300-fano-militiamen-two-days-fighting-2025-03-22/,,,Extremist group
Netanyahu government approves firing of Shin Bet head amid protests,https://www.reuters.com/world/middle-east/anti-netanyahu-protesters-clash-with-israeli-police-2025-03-20/,,,Extremist group
"Ben-Gvir, champion of Israel's far-right, reenters cabinet as Gaza conflict escalates",https://www.reuters.com/world/middle-east/itamar-ben-gvir-reenters-israel-politics-gaza-conflict-escalates-2025-03-18/,,,Extremist group
"India asks US to list Sikh group as terrorist organisation, Indian source says",https://www.reuters.com/world/india-asks-us-list-sikh-group-terrorist-organisation-indian-source-says-2025-03-18/,,,Extremist group
Canada announces plan to ease Syria sanctions,https://www.reuters.com/world/canada-announces-plan-ease-syria-sanctions-2025-03-13/,,,Extremist group
Media Matters accuses Musk’s X of ‘abusive’ tactics in new lawsuit,https://www.reuters.com/legal/government/media-matters-accuses-musks-x-abusive-tactics-new-lawsuit-2025-03-10/,,,Extremist group
"New Syrian leader Sharaa says killings of Alawites threaten unity, vows justice",https://www.reuters.com/world/middle-east/new-syrian-leader-sharaa-says-killings-alawites-threaten-unity-vows-justice-2025-03-10/,,,Extremist group
Hamas says Trump's threats spur Netanyahu to evade Gaza ceasefire deal,https://www.reuters.com/world/middle-east/hamas-says-trump-threats-are-support-netanyahu-back-out-gaza-ceasefire-deal-2025-03-06/,,,Extremist group
Musk rallies the far right in Europe. Tesla is paying the price.,https://www.reuters.com/world/musk-rallies-far-right-europe-tesla-is-paying-price-2025-03-04/,,,Extremist group
Trump wants to deport some foreign students. These activists want to help,https://www.reuters.com/world/us/trump-wants-deport-some-foreign-students-these-activists-want-help-2025-02-28/,,,Extremist group
"Rwanda’s Kabarebe, sanctioned by US over ties to Congo rebels, is Kagame's 'hatchet man'",https://www.reuters.com/world/africa/kagames-hatchet-man-kabarebe-named-by-us-rwandas-liaison-congo-rebels-2025-02-24/,,,Extremist group
Vance attack on Europe overshadows Ukraine talks at security conference,https://www.reuters.com/world/europe/zelenskiy-expected-meet-vance-munich-security-conference-begins-2025-02-14/,,,Extremist group
"Russia pursues Navalny supporters, one year after opposition leader's death",https://www.reuters.com/world/europe/russia-pursues-navalny-supporters-one-year-after-opposition-leaders-death-2025-02-14/,,,Extremist group
Trump says US has approved extradition of suspect in 2008 Mumbai attacks,https://www.reuters.com/world/us/trump-says-us-has-approved-extradition-suspect-2008-mumbai-attacks-2025-02-14/,,,Extremist group
Saudi Arabia rejects Israel PM Netanyahu's remarks on displacing Palestinians,https://www.reuters.com/world/middle-east/saudi-arabia-rejects-remarks-by-israels-netanyahu-about-displacing-palestinians-2025-02-09/,,,Extremist group
Puntland offensive deals blow to Islamic State in Somalia,https://www.reuters.com/world/africa/puntland-offensive-deals-blow-islamic-state-somalia-2025-02-07/,,,Extremist group
Neo-Nazi leader found guilty in plot to attack Baltimore power grid,https://www.reuters.com/world/us/neo-nazi-leader-found-guilty-plot-attack-baltimore-power-grid-2025-02-05/,,,Extremist group
"Five Islamic State prisoners killed trying to escape from Tajik jail, source says",https://www.reuters.com/world/asia-pacific/least-five-killed-prison-riot-tajikistan-sources-say-2025-02-04/,,,Extremist group
Congressional delegation to review Super Bowl security,https://www.reuters.com/sports/nfl/congressional-delegation-review-super-bowl-security-report-2025-01-31/,,,Extremist group
Putin ally Lukashenko declared winner of Belarus vote that West calls a charade,https://www.reuters.com/world/europe/lukashenko-pockets-massive-win-belarus-election-scorned-by-west-2025-01-27/,,,Extremist group
Lukashenko heads for massive win in Belarus election scorned by the West,https://www.reuters.com/world/europe/west-cries-foul-over-belarus-election-lukashenko-eyes-seventh-term-2025-01-26/,,,Extremist group
US teacher put on leave after allegedly calling Palestinian child an extremist,https://www.reuters.com/world/us-teacher-put-leave-after-allegedly-calling-palestinian-child-an-extremist-2025-01-26/,,,Extremist group
Lukashenko frees 15 more prisoners on eve of Belarus election,https://www.reuters.com/world/europe/belarusian-leader-lukashenko-pardons-15-more-people-eve-election-2025-01-24/,,,Extremist group
Trump campaign against diversity urges government employees to turn informer,https://www.reuters.com/world/us/trump-place-federal-dei-staff-paid-leave-starting-wednesday-2025-01-22/,,,Extremist group
Lukashenko seeks easing of Belarus isolation as he extends his long rule,https://www.reuters.com/world/europe/lukashenko-seeks-easing-belarus-isolation-he-extends-his-long-rule-2025-01-22/,,,Extremist group
"Trump's pardons will embolden Proud Boys, other far-right groups, say experts",https://www.reuters.com/world/us/trumps-pardons-will-embolden-proud-boys-other-far-right-groups-say-experts-2025-01-21/,,,Extremist group
Exiled rival accuses Lukashenko of playing 'game' with prisoners before Belarus election,https://www.reuters.com/world/europe/exiled-rival-accuses-lukashenko-playing-game-with-prisoners-before-belarus-2025-01-21/,,,Extremist group
"In search for US journalist Austin Tice, a clue from 11 years ago",https://www.reuters.com/world/us/search-us-journalist-austin-tice-clue-11-years-ago-2024-12-13/,,,Extremist group
Three Navalny lawyers sentenced to years in Russian penal colony for 'extremist activity',https://www.reuters.com/world/europe/three-navalny-lawyers-jailed-belonging-extremist-organisation-mediazona-news-2025-01-17/,,,Extremist group
Republican states can move ahead with abortion pill lawsuit in Texas,https://www.reuters.com/business/healthcare-pharmaceuticals/republican-states-can-move-ahead-with-abortion-pill-lawsuit-texas-2025-01-16/,,,Extremist group
"Russia won't cancel Navalny's 'terrorist' status even though he's dead, widow says",https://www.reuters.com/world/europe/russia-wont-cancel-navalnys-terrorist-status-even-though-hes-dead-widow-says-2025-01-10/,,,Extremist group
Meet the influencer who has Elon Musk's ear on Germany's far-right,https://www.reuters.com/world/europe/meet-influencer-who-has-musks-ear-germanys-far-right-2025-01-09/,,,Extremist group
Biden visits Bourbon Street in New Orleans after attack,https://www.reuters.com/world/us/biden-travels-new-orleans-provide-comfort-after-new-years-day-attack-2025-01-06/,,,Extremist group
